age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
20,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,35,United-States,<=50K
31,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,39,United-States,<=50K
52,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,51,United-States,<=50K
33,Private,Some-college,11,Never-married,Sales,Unmarried,White,Male,24,United-States,<=50K
29,Private,11th,8,Never-married,Exec-managerial,Own-child,White,Female,21,United-States,<=50K
45,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,37,United-States,<=50K
43,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Male,36,United-States,>50K
44,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Male,35,United-States,<=50K
29,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,40,United-States,<=50K
17,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Mexico,<=50K
23,Self-emp-not-inc,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,63,United-States,<=50K
35,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
34,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Own-child,White,Female,16,United-States,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,19,United-States,<=50K
33,Private,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K
19,Private,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,43,United-States,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,38,United-States,>50K
47,Federal-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,71,United-States,<=50K
19,State-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,27,?,<=50K
49,Local-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,23,United-States,<=50K
52,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Male,19,United-States,<=50K
61,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,36,United-States,>50K
33,Self-emp-inc,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,51,United-States,>50K
45,Private,Bachelors,14,Never-married,Sales,Own-child,White,Male,10,United-States,<=50K
37,Private,11th,8,Never-married,Craft-repair,Not-in-family,White,Male,2,United-States,<=50K
43,Private,Masters,14,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,40,Philippines,<=50K
17,Private,Some-college,11,Never-married,Other-service,Own-child,White,Male,37,United-States,<=50K
30,Private,Masters,14,Divorced,Other-service,Not-in-family,White,Male,51,United-States,>50K
47,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,43,United-States,<=50K
33,Private,Some-college,11,Never-married,Other-service,Not-in-family,White,Male,52,United-States,>50K
28,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,58,United-States,<=50K
44,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,White,Male,80,United-States,<=50K
48,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Other-relative,White,Female,56,United-States,<=50K
44,Self-emp-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Male,39,United-States,>50K
31,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,England,>50K
56,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,23,United-States,<=50K
18,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,62,United-States,>50K
24,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,41,United-States,>50K
41,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,39,United-States,>50K
68,Self-emp-not-inc,HS-grad,9,Separated,Farming-fishing,Not-in-family,Black,Female,39,United-States,<=50K
44,Self-emp-inc,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,32,Mexico,<=50K
19,Private,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,53,United-States,>50K
52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,64,United-States,>50K
39,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Female,32,Guatemala,<=50K
27,Local-gov,HS-grad,9,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,39,United-States,<=50K
66,Federal-gov,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Male,39,United-States,>50K
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,39,United-States,<=50K
35,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K
72,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,90,Thailand,<=50K
43,Federal-gov,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,>50K
21,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,United-States,<=50K
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,34,United-States,<=50K
22,Private,10th,6,Married-civ-spouse,Sales,Husband,White,Female,8,United-States,<=50K
32,?,5th-6th,3,Divorced,?,Not-in-family,White,Female,57,United-States,<=50K
39,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,62,United-States,>50K
33,Private,Some-college,11,Widowed,Prof-specialty,Unmarried,White,Male,38,United-States,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,36,United-States,>50K
43,State-gov,7th-8th,5,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,56,Puerto-Rico,<=50K
64,Self-emp-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,United-States,<=50K
22,Local-gov,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,37,United-States,<=50K
39,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K
50,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,36,United-States,>50K
39,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,18,United-States,<=50K
19,Private,7th-8th,4,Separated,Adm-clerical,Unmarried,White,Male,28,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,9,United-States,<=50K
55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,36,United-States,>50K
19,Private,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Female,22,United-States,<=50K
28,Self-emp-inc,Some-college,10,Widowed,Prof-specialty,Not-in-family,Black,Male,31,United-States,<=50K
61,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,55,United-States,<=50K
53,Self-emp-inc,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,<=50K
73,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,41,United-States,>50K
31,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Female,39,United-States,<=50K
48,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,36,?,<=50K
24,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,36,Dominican-Republic,<=50K
59,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,56,United-States,>50K
53,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Female,49,United-States,<=50K
45,Private,10th,6,Separated,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Female,37,Philippines,<=50K
60,Local-gov,5th-6th,3,Widowed,Protective-serv,Unmarried,White,Male,36,United-States,<=50K
48,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,36,Philippines,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,38,United-States,<=50K
36,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,25,United-States,<=50K
69,Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Black,Male,37,United-States,<=50K
46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,<=50K
24,Private,Some-college,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38,United-States,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,37,United-States,>50K
49,Private,11th,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,31,United-States,<=50K
33,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,39,?,<=50K
40,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,37,Ecuador,<=50K
48,Private,Assoc-voc,11,Divorced,Transport-moving,Unmarried,White,Female,36,United-States,<=50K
24,Private,12th,8,Widowed,Prof-specialty,Not-in-family,White,Male,39,United-States,<=50K
79,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,39,United-States,<=50K
56,?,Some-college,11,Divorced,?,Unmarried,White,Male,22,United-States,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,37,Greece,>50K
51,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,44,United-States,<=50K
63,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,49,Italy,>50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,39,United-States,>50K
62,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,<=50K
21,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,60,United-States,>50K
20,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K
44,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,38,United-States,<=50K
63,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,62,United-States,<=50K
29,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,37,United-States,>50K
45,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,37,India,<=50K
35,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,35,United-States,<=50K
23,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,51,United-States,>50K
46,Self-emp-inc,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,>50K
56,Private,11th,8,Divorced,Sales,Unmarried,White,Female,20,United-States,<=50K
32,Private,11th,8,Divorced,Sales,Unmarried,White,Female,29,United-States,<=50K
55,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Male,39,United-States,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,46,United-States,<=50K
18,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,35,Mexico,<=50K
31,Private,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,53,United-States,<=50K
26,Private,Bachelors,14,Never-married,Farming-fishing,Own-child,White,Male,36,United-States,<=50K
31,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,36,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,39,United-States,<=50K
26,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,Cuba,>50K
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,46,United-States,<=50K
63,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,54,United-States,<=50K
32,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,29,United-States,<=50K
31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,23,Mexico,<=50K
35,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,43,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,49,United-States,<=50K
30,Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,40,United-States,<=50K
68,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,51,United-States,>50K
27,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,62,Germany,>50K
43,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,13,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,31,United-States,<=50K
26,Private,10th,6,Divorced,Transport-moving,Unmarried,White,Male,39,United-States,<=50K
42,Private,Preschool,1,Never-married,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K
28,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,39,United-States,<=50K
23,Private,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,Male,39,United-States,>50K
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,40,United-States,>50K
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,35,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,36,United-States,<=50K
44,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,37,United-States,<=50K
62,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Male,73,United-States,<=50K
27,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,36,United-States,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,38,United-States,<=50K
42,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,37,United-States,>50K
21,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,41,?,<=50K
18,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,39,United-States,>50K
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,39,United-States,<=50K
38,Local-gov,Some-college,10,Divorced,Transport-moving,Unmarried,White,Female,50,United-States,<=50K
48,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,41,United-States,<=50K
52,State-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,51,United-States,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,41,United-States,>50K
24,Private,7th-8th,4,Never-married,Other-service,Own-child,Black,Male,21,United-States,<=50K
31,Private,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,Male,71,United-States,>50K
18,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,37,United-States,<=50K
22,Private,HS-grad,9,Separated,Prof-specialty,Own-child,White,Female,9,United-States,<=50K
56,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,17,United-States,<=50K
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,38,United-States,<=50K
26,Private,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,61,United-States,>50K
55,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,39,United-States,<=50K
38,Private,Some-college,10,Never-married,Sales,Unmarried,White,Female,39,United-States,<=50K
42,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,38,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,37,Dominican-Republic,<=50K
31,Local-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,23,United-States,<=50K
17,Self-emp-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,62,?,>50K
51,Self-emp-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,64,United-States,>50K
25,State-gov,9th,5,Never-married,Prof-specialty,Not-in-family,White,Male,51,United-States,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,53,United-States,>50K
43,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,37,United-States,<=50K
23,Private,Bachelors,14,Divorced,Adm-clerical,Unmarried,Black,Male,40,United-States,<=50K
45,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,54,United-States,>50K
40,Private,1st-4th,2,Separated,Handlers-cleaners,Own-child,White,Male,34,United-States,<=50K
45,Private,Masters,14,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,83,Thailand,<=50K
44,Private,Some-college,11,Widowed,Sales,Not-in-family,Black,Male,39,United-States,<=50K
31,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,38,United-States,<=50K
38,Federal-gov,9th,5,Divorced,Adm-clerical,Not-in-family,White,Male,55,United-States,<=50K
41,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,<=50K
34,Federal-gov,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,53,United-States,<=50K
38,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,36,United-States,<=50K
37,State-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,40,Poland,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,33,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,38,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,36,?,>50K
28,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K
22,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,37,United-States,<=50K
37,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,37,United-States,<=50K
19,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,United-States,<=50K
